reaction_id	equation	subsystem	original_gpr	candidate_genes	ec	ko	uniprot_support	rbh_support	reference_support	pathway_support	direction_support	transport_support	gapfill_status	evidence_class	conflict_flag	proposed_action	reason
PNTK	atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c		EHJ94084_1	EHJ94084_1	2.7.1.33			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PNTOt4pp	na1_p + pnto__R_p --> na1_c + pnto__R_c		EHJ94617_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PNTOtex	pnto__R_e <=> pnto__R_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
POR_syn	coa_c + 2.0 fdxo_2_2_c + pyr_c --> accoa_c + co2_c + 2.0 fdxrd_c + h_c				1.2.7.1;1.2.7.11						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
POX	h2o_c + pyr_c + q8_c --> ac_c + co2_c + q8h2_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PPA	h2o_c + ppi_c --> h_c + 2.0 pi_c		EHJ91604_1 or EHJ92757_1 or EHJ93766_1	EHJ91604_1	3.6.1.1;3.1.3.5;3.6.1.11			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPA2	h2o_c + pppi_c --> h_c + pi_c + ppi_c		EHJ93766_1	EHJ93766_1	3.6.1.25;3.6.1.11			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPAKr	adp_c + ppap_c <=> atp_c + ppa_c		EHJ91549_1 or EHJ93308_1		2.7.2.15;2.7.2.1						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PPAt2pp	h_p + ppa_p --> h_c + ppa_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PPAt4pp	na1_p + ppa_p --> na1_c + ppa_c			EHJ92180_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PPAtex	ppa_e <=> ppa_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PPBNGS	2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c		EHJ92955_1	EHJ92955_1	4.2.1.24			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPC	co2_c + h2o_c + pep_c --> h_c + oaa_c + pi_c		EHJ91441_1	EHJ91441_1	4.1.1.31			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPCDC	4ppcys_c + h_c --> co2_c + pan4p_c		EHJ93801_1	EHJ93801_1	4.1.1.36;6.3.2.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPCK	atp_c + oaa_c --> adp_c + co2_c + pep_c		EHJ91134_1	EHJ91134_1	4.1.1.49			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPGPPDP	h2o_c + ppgpp_c --> gdp_c + ppi_c		EHJ94332_1	EHJ94332_1	3.1.7.2			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPIabc	atp_c + h2o_c + ppi_e --> adp_c + h_c + pi_c + ppi_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PPItex_1	ppi_e <=> ppi_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PPIuabcpp	atp_c + h2o_c + ppi_p --> adp_c + h_c + pi_c + ppi_c		EHJ94351_1 and EHJ94352_1 and EHJ94353_1 and EHJ94354_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PPK	atp_c + pi_c --> adp_c + ppi_c		EHJ92956_1	EHJ92956_1	2.7.4.1			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPK2	atp_c + ppi_c <=> adp_c + pppi_c		EHJ92956_1	[UNRESOLVED:FF32_02575]	2.7.4.1			NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PPK50_B	47.0 gdp_c + ppi50_c --> 47.0 gtp_c + pppi_c		EHJ92956_1		2.7.4.1						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PPK50r	47.0 atp_c + pppi_c <=> 47.0 adp_c + ppi50_c		EHJ92956_1		2.7.4.1						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PPM	r1p_c <=> r5p_c		EHJ93321_1 or EHJ93803_1	EHJ93321_1 or EHJ93803_1	5.4.2.-;5.4.2.2;5.4.2.7;5.4.2.8			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPM2	2dr1p_c <=> 2dr5p_c		EHJ93321_1	EHJ93321_1	5.4.2.7			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPNCL2	4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + h_c + ppi_c		EHJ93801_1	EHJ93801_1	6.3.2.5;4.1.1.36			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPND	nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c		EHJ91632_1 or EHJ92809_1	EHJ91632_1	1.3.1.12;2.5.1.19			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPNDH	h_c + pphn_c --> co2_c + h2o_c + phpyr_c		EHJ91631_1	EHJ91631_1	4.2.1.51;4.2.1.91;5.4.99.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PPNDH2	fad_c + ppcoa_c <-- fadh2_c + prpncoa_c		EHJ92578_1 or EHJ94644_1		1.2.1.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PPOHt2pp	h_p + ppoh_p --> h_c + ppoh_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PPOHtex	ppoh_e <=> ppoh_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PPPGO	1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c		EHJ94267_1 or EHJ94364_1		1.3.3.4;1.3.99.-						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PPS	atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c		EHJ91908_1	EHJ91908_1	2.7.9.2			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PRAGSr	atp_c + gly_c + pram_c <=> adp_c + gar_c + h_c + pi_c		EHJ92401_1	EHJ92401_1	6.3.4.13			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PRAIS	atp_c + fpram_c --> adp_c + air_c + h_c + pi_c		EHJ91937_1	EHJ91937_1	6.3.3.1			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PRAIi	pran_c --> 2cpr5p_c			[UNRESOLVED:HB_MODEL_ID:EHJ91959_1]	5.3.1.24			NO	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PRAMPC	h2o_c + prbamp_c --> prfp_c		EHJ91760_1 or EHJ93505_1	EHJ91760_1	3.5.4.19			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PRASCSi	5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c		EHJ92920_1	EHJ92920_1	6.3.2.6			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PRATPP	h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c		EHJ91760_1 or EHJ92950_1 or EHJ93505_1	EHJ92950_1	3.6.1.31;3.5.4.19			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PRFGS	atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c		EHJ92563_1 or EHJ92935_1	EHJ92935_1	6.3.5.3			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PRMICI	prfp_c <=> prlp_c		EHJ93023_1	EHJ93023_1	5.3.1.16			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PROD2	fad_c + pro__L_c --> 1pyr5c_c + fadh2_c + h_c		EHJ92181_1	[UNRESOLVED:HB_MODEL_ID:EHJ92179_1]	1.5.-.-;1.5.99.8;1.2.1.88;1.5.5.2			NO	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PROD3	pro__L_c + q8_c --> 1pyr5c_c + h_c + q8h2_c		EHJ92181_1		1.2.1.88;1.5.5.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PROGLYabcpp	atp_c + h2o_c + progly_p --> adp_c + h_c + pi_c + progly_c		(EHJ92037_1 and EHJ93725_1) or (EHJ92036_1 and EHJ92037_1 and EHJ93626_1 and EHJ93627_1) or (EHJ92037_1 and EHJ92038_1 and EHJ93626_1 and EHJ93627_1) or (EHJ92037_1 and EHJ92038_1 and EHJ93627_1 and EHJ93628_1) or (EHJ92037_1 and EHJ93626_1 and EHJ93627_1 and EHJ93725_1) or (EHJ92037_1 and EHJ92038_1 and EHJ93626_1 and EHJ93627_1 and EHJ93628_1)	EHJ91817_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	REVIEW		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PROGLYtex	progly_e <=> progly_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PROHISGLUtr	atp_c + h2o_c + prohisglu_e --> adp_c + h_c + pi_c + prohisglu_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PROR	pro__L_c <=> h_c + pro__D_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PROabc	atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c		EHJ91186_1 or EHJ93254_1 or EHJ94273_1 or EHJ94931_1 or (EHJ92713_1 and EHJ92714_1) or (EHJ92713_1 and EHJ92714_1 and EHJ92715_1)								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PROabcpp	atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c		EHJ91228_1 or (EHJ94442_1 and EHJ94443_1 and EHJ94444_1 and EHJ94445_1) or (EHJ94088_1 and EHJ94089_1 and EHJ94090_1 and EHJ94091_1 and EHJ94093_1)	(EHJ94929_1 and EHJ94930_1 and [UNRESOLVED:Csal_2002]) or (EHJ94445_1 and [UNRESOLVED:Csal_0121] and EHJ94443_1 and EHJ94442_1) or ([UNRESOLVED:Csal_1901] and EHJ92714_1 and EHJ92713_1)				NO	PARTIAL		AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PROt2r	h_e + pro__L_e <=> h_c + pro__L_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PROt4	na1_e + pro__L_e --> na1_c + pro__L_c		EHJ92180_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PROt4pp	na1_p + pro__L_p --> na1_c + pro__L_c		EHJ92180_1	EHJ92180_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	REVIEW		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PROtex	pro__L_e <=> pro__L_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PRPPS	atp_c + r5p_c <=> amp_c + h_c + prpp_c		EHJ92541_1	EHJ92541_1	2.7.6.1			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSCVT	pep_c + skm5p_c <=> 3psme_c + pi_c			EHJ91632_1	2.5.1.19			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PSD120	h_c + ps120_c --> co2_c + pe120_c		EHJ91267_1	EHJ91267_1	4.1.1.65			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSD141	h_c + ps141_c --> co2_c + pe141_c		EHJ91267_1	EHJ91267_1	4.1.1.65			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSD161	h_c + ps161_c --> co2_c + pe161_c		EHJ91267_1	EHJ91267_1	4.1.1.65			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSERT	3php_c + glu__L_c --> akg_c + pser__L_c		EHJ91630_1	EHJ91630_1	2.6.1.52			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSP_L	h2o_c + pser__L_c --> pi_c + ser__L_c		EHJ91130_1 or EHJ91155_1 or EHJ91245_1	EHJ91245_1	3.1.3.3;3.1.3.15			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSSA120	cdpdddecg_c + ser__L_c --> cmp_c + h_c + ps120_c		EHJ93033_1	EHJ93033_1	2.7.8.8			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSSA141	cdpdtdec7eg_c + ser__L_c --> cmp_c + h_c + ps141_c		EHJ93033_1	EHJ93033_1	2.7.8.8			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSSA161	cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c		EHJ93033_1	EHJ93033_1	2.7.8.8			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PSUDS	r5p_c + ura_c --> h2o_c + psd5p_c		EHJ93038_1								AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PTA2	pi_c + ppcoa_c --> coa_c + ppap_c		EHJ93309_1	[UNRESOLVED:FF32_10635] or [UNRESOLVED:FF32_16260]	2.3.1.222;2.3.1.8			NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PTAr	accoa_c + pi_c <=> actp_c + coa_c		EHJ91550_1 or EHJ93309_1	[UNRESOLVED:FF32_10635] or [UNRESOLVED:FF32_16260]	2.3.1.8			NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PTAtex	pta_e <=> pta_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PTHRP	h2o_c + thrp_c --> pi_c + thr__L_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PTPATi	atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c		EHJ92977_1	EHJ92977_1	2.7.7.3			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PTRCTA	akg_c + ptrc_c --> 4abutn_c + glu__L_c		EHJ94703_1		2.6.1.29;2.6.1.82						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PTRCTA2	ptrc_c + pyr_c --> 4abutn_c + ala__L_c		EHJ94703_1		2.6.1.113						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PTRCabc	atp_c + h2o_c + ptrc_e --> adp_c + h_c + pi_c + ptrc_c		EHJ92256_1 or EHJ92367_1 or EHJ93000_1 or EHJ94819_1 or EHJ94858_1		3.6.3.31						AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PTRCabcpp	atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c		EHJ92256_1 or EHJ94819_1 or EHJ94858_1 or (EHJ94855_1 and EHJ94858_1) or (EHJ92365_1 and EHJ92366_1 and EHJ92367_1) or (EHJ92365_1 and EHJ92366_1 and EHJ93000_1) or (EHJ92365_1 and EHJ92366_1 and EHJ94819_1) or (EHJ92365_1 and EHJ92366_1 and EHJ92367_1 and EHJ92368_1)		3.6.3.31						AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PTRCtex	ptrc_e <=> ptrc_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PTSLAtexi	ptsla_e --> ptsla_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PUNP1	adn_c + pi_c <=> ade_c + r1p_c		EHJ92617_1 or EHJ93322_1	EHJ93322_1	2.4.2.1			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PUNP2	dad_2_c + pi_c <=> 2dr1p_c + ade_c		EHJ93322_1	EHJ93322_1	2.4.2.1			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PUNP3	gsn_c + pi_c <=> gua_c + r1p_c		EHJ93322_1	EHJ93322_1	2.4.2.1;2.4.2.15			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PUNP4	dgsn_c + pi_c <=> 2dr1p_c + gua_c		EHJ93322_1	EHJ93322_1	2.4.2.1;2.4.2.4			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PUNP5	ins_c + pi_c <=> hxan_c + r1p_c		EHJ93322_1	EHJ93322_1	2.4.2.1;2.4.2.15			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PUNP6	din_c + pi_c <=> 2dr1p_c + hxan_c		EHJ93322_1	EHJ93322_1	2.4.2.1;2.4.2.4			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PUNP7	pi_c + xtsn_c <=> r1p_c + xan_c		EHJ93322_1		2.4.2.-;2.4.2.1						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PUTA3	glu5sa_c + h2o_c + nad_c --> glu__L_c + 2.0 h_c + nadh_c		EHJ92181_1		1.2.1.88;1.5.1.12;1.5.5.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PY5CDHE	1p3h5c_c + 2.0 h2o_c + nadp_c --> e4hglu_c + h_c + nadph_c		EHJ92181_1		1.2.1.88;1.5.5.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYAM5PO	h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c		EHJ91775_1	EHJ91775_1	1.4.3.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PYDXNO	o2_c + pydxn_c --> h2o2_c + pydx_c		EHJ91775_1		1.1.3.12;1.4.3.5						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYDXNtr	pydxn_e <=> pydxn_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PYDXO	2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c <-- 2.0 h2o2_c + pydam_c		EHJ91775_1		1.4.3.5						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYDXOR	h_c + nadph_c + pydx_c <=> nadp_c + pydxn_c		EHJ94613_1		1.1.1.65						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYDXPP	h2o_c + pydx5p_c --> pi_c + pydx_c				3.1.3.74						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PYK	adp_c + h_c + pep_c --> atp_c + pyr_c		EHJ92146_1 or EHJ92863_1	[UNRESOLVED:Csal_1559]	2.7.1.40			NO	CONFLICT		AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYK2	h_c + pep_c + udp_c --> pyr_c + utp_c		EHJ92863_1		2.7.1.40						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYK3	gdp_c + h_c + pep_c --> gtp_c + pyr_c		EHJ92863_1		2.7.1.40						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYK4	cdp_c + h_c + pep_c --> ctp_c + pyr_c		EHJ92863_1		2.7.1.40						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYK6	dtdp_c + h_c + pep_c --> dttp_c + pyr_c		EHJ92863_1		2.7.1.40						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYNP2r	pi_c + uri_c <=> r1p_c + ura_c				2.4.2.2;2.4.2.3						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PYRt2rpp	h_p + pyr_p <=> h_c + pyr_c		EHJ92902_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYRt4pp	na1_p + pyr_p --> na1_c + pyr_c		EHJ92902_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PYRtex	pyr_e <=> pyr_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
QUIN2tex	quin_e <=> quin_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
QULNS	dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c		EHJ92927_1	EHJ92927_1	2.5.1.72			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
R5PP	h2o_c + r5p_c --> pi_c + rib__D_c		EHJ92796_1		3.8.1.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
RBFK	atp_c + ribflv_c --> adp_c + fmn_c + h_c		EHJ94937_1	EHJ94937_1	2.7.1.26			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
